# Accelerometer Data File
# Started @Fri Apr 23 13:48:25 CEST 2021
#
#
# sensor Vendor: Bosch
# sensor Name: BMA254
# sensor Resolution: 0.009576807m/sec^2; Max Range: 39.2; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
2.784 8.872 5.786 10
3.438 8.049 6.016 10
3.892 7.776 6.272 10
4.726 7.323 6.562 10
5.295 7.091 6.627 10
5.951 6.502 6.342 10
6.615 5.621 5.963 10
6.9 4.92 5.552 10
7.295 4.201 5.257 10
7.343 3.955 5.051 10
7.383 4.0 4.939 10
7.05 4.012 4.809 10
6.607 4.041 4.563 10
5.88 3.914 4.644 10
5.075 3.718 5.123 10
4.644 3.555 5.619 10
4.254 3.462 6.452 10
4.218 3.462 7.187 10
4.134 3.576 7.8 10
3.739 3.629 8.394 10
3.303 3.612 8.65 10
2.868 3.466 8.937 10
2.782 3.208 9.093 10
3.007 3.011 9.267 10
3.241 2.791 9.761 10
3.476 2.7 10.223 10
3.253 2.547 10.651 10
2.822 2.183 11.046 10
2.382 1.843 11.123 10
2.054 1.362 11.202 10
1.958 1.01 11.171 10
2.185 0.72 11.192 10
2.317 0.203 11.147 10
2.336 -0.172 11.099 10
2.224 -0.703 10.965 10
1.989 -1.189 10.556 10
1.85 -1.448 10.213 10
1.726 -1.769 9.662 10
1.733 -1.934 9.198 10
1.848 -2.051 8.712 10
1.912 -2.236 8.073 10
1.963 -2.358 7.642 10
1.747 -2.458 7.28 10
1.431 -2.504 7.196 10
0.979 -2.427 7.508 10
0.541 -2.384 7.9 10
0.368 -2.363 8.224 10
0.189 -2.379 8.564 10
0.071 -2.432 8.712 10
-0.059 -2.451 8.779 10
-0.287 -2.497 8.882 10
-0.507 -2.504 8.968 10
-0.519 -2.624 8.853 10
-0.648 -2.791 8.762 10
-0.682 -2.932 8.635 10
-0.976 -3.174 8.631 10
-1.355 -3.323 8.777 10
-1.69 -3.502 8.908 10
-1.877 -3.799 8.769 10
-1.802 -3.995 8.508 10
-1.903 -4.244 7.999 10
-1.929 -4.414 7.479 10
-2.224 -4.527 7.003 10
-2.557 -4.728 6.33 10
-2.715 -4.876 5.906 10
-2.868 -5.09 5.47 10
-2.894 -5.238 5.353 10
-2.882 -5.298 5.432 10
-2.284 -5.195 5.224 10
-1.69 -5.027 5.027 10
-2.075 -5.248 4.632 10
-1.733 -5.24 4.371 10
-1.977 -5.396 4.398 10
-1.714 -5.667 4.278 10
-0.478 -5.554 4.266 10
0.047 -5.822 3.9 10
0.555 -5.786 4.127 9
0.555 -5.635 4.501 14
0.543 -7.094 4.704 7
-0.002 -7.072 5.767 9
-0.529 -7.354 6.236 10
-1.132 -6.885 6.428 10
-1.723 -4.807 6.789 10
-1.762 -5.544 6.497 11
-1.549 -6.845 6.318 9
-1.259 -8.896 6.416 10
-0.672 -10.833 6.634 10
-0.124 -11.281 6.866 10
0.105 -10.941 7.249 11
0.067 -10.429 7.888 9
-0.268 -10.031 8.408 10
-0.77 -9.457 8.731 10
-1.316 -8.87 8.71 10
-1.594 -8.456 8.432 11
-1.659 -7.831 8.245 9
-1.556 -7.383 8.255 10
-1.007 -6.88 8.429 10
-0.418 -6.361 8.47 10
-0.043 -6.052 8.42 11
0.584 -5.963 8.588 9
0.876 -6.167 8.671 10
1.065 -6.634 8.798 10
1.297 -7.177 9.076 10
1.278 -7.501 9.136 11
1.546 -7.656 9.303 9
1.968 -7.211 9.813 11
2.346 -6.689 10.172 9
2.846 -5.853 10.474 10
3.059 -5.185 10.668 14
3.349 -4.723 10.532 6
3.394 -4.283 10.321 10
3.318 -4.156 10.168 10
3.33 -3.742 10.031 10
3.174 -3.476 9.974 11
3.241 -2.964 10.12 9
3.251 -2.195 10.244 10
3.172 -1.714 10.352 10
2.952 -1.256 10.431 10
2.829 -0.984 10.211 11
2.765 -0.967 10.012 12
2.736 -0.83 9.708 11
2.849 -0.67 9.433 6
2.715 -0.976 9.088 10
2.43 -2.025 8.868 11
2.109 -3.193 8.753 11
1.608 -4.73 8.482 8
1.278 -5.841 8.451 10
0.861 -6.181 8.52 10
0.282 -6.141 8.516 11
-0.117 -5.731 8.667 9
-0.512 -4.848 8.822 10
-0.629 -3.914 8.767 10
-0.584 -3.361 8.786 10
-0.447 -3.04 8.86 12
-0.316 -3.193 8.93 9
-0.114 -3.624 8.983 9
0.215 -4.091 9.162 10
0.454 -4.326 9.287 10
0.689 -4.355 9.37 13
0.814 -4.185 9.457 7
0.78 -3.818 9.425 11
0.612 -3.497 9.392 9
0.45 -3.383 9.399 10
0.205 -3.406 9.538 11
-0.009 -3.591 9.667 9
-0.141 -3.761 9.871 11
-0.129 -3.924 10.086 9
-0.035 -3.948 10.17 10
0.081 -4.007 10.187 11
0.131 -3.995 10.093 9
0.038 -3.991 9.988 11
0.289 -3.849 9.739 9
0.517 -3.672 9.557 10
0.828 -3.655 9.457 11
1.022 -3.634 9.308 9
0.871 -3.749 9.303 11
0.785 -3.732 9.344 11
0.732 -3.596 9.342 8
0.656 -3.473 9.366 11
0.656 -3.327 9.5 9
0.591 -3.313 9.588 10
0.483 -3.253 9.655 10
0.555 -3.071 9.72 11
0.55 -2.913 9.674 10
0.517 -2.743 9.708 9
0.526 -2.619 9.763 10
0.488 -2.652 9.916 14
0.794 -2.549 9.883 6
1.13 -2.458 9.77 11
1.663 -2.329 9.564 9
2.207 -2.154 9.284 11
2.487 -2.212 9.306 9
2.777 -2.236 9.363 10
2.868 -2.298 9.514 11
2.978 -2.31 9.586 9
3.325 -2.135 9.435 14
3.663 -1.994 9.248 6
4.034 -1.812 9.028 10
4.386 -1.68 8.887 11
4.505 -1.644 8.884 10
4.608 -1.635 8.882 9
4.678 -1.666 8.913 10
4.584 -1.618 8.88 11
4.405 -1.565 8.815 10
4.113 -1.438 8.839 9
3.706 -1.28 8.916 11
3.462 -1.201 9.057 9
3.318 -1.084 9.22 10
3.462 -1.139 9.248 11
3.72 -1.225 9.224 9
4.146 -1.419 9.059 10
4.472 -1.651 8.872 10
4.62 -1.8 8.53 12
4.807 -1.891 8.082 9
4.826 -1.874 7.776 9
5.03 -1.869 7.402 10
5.252 -1.824 7.23 10
5.559 -1.951 7.053 10
5.896 -2.2 6.751 11
6.05 -2.437 6.517 9
6.26 -2.736 6.119 10
6.349 -3.107 5.729 13
6.406 -3.356 5.463 7
6.414 -3.904 5.185 11
6.363 -4.39 5.07 9
6.358 -4.92 5.049 11
6.332 -5.518 5.027 10
6.356 -5.817 5.018 9
6.083 -6.174 5.097 11
5.573 -6.244 5.19 10
5.085 -6.244 5.284 9
4.479 -6.284 5.425 11
4.17 -6.268 5.477 9
4.053 -6.323 5.492 11
3.902 -6.351 5.322 11
3.869 -6.339 5.104 13
3.871 -6.32 4.778 5
3.873 -6.287 4.486 10
3.986 -6.332 4.469 11
3.828 -6.591 4.63 9
3.634 -6.856 4.898 10
3.114 -7.326 5.391 10
2.518 -7.742 5.793 11
2.018 -7.91 6.141 10
1.599 -7.721 6.56 13
1.505 -7.328 6.754 7
1.211 -6.785 7.003 9
1.113 -6.203 7.319 10
0.933 -5.978 7.563 11
0.675 -5.616 7.984 9
0.617 -5.406 8.35 10
0.378 -4.936 8.81 10
0.227 -4.132 9.445 10
0.155 -3.464 9.902 11
0.256 -2.664 10.307 10
0.517 -2.197 10.429 9
0.833 -2.149 10.484 10
1.144 -2.202 10.601 10
1.283 -2.387 10.771 11
1.417 -2.621 10.915 10
1.213 -2.925 10.867 10
1.015 -3.129 10.757 9
0.768 -3.488 10.539 10
0.526 -3.797 10.347 11
0.588 -4.096 10.268 9
0.768 -4.371 10.184 10
0.995 -4.491 10.208 10
1.122 -4.63 10.283 10
1.139 -4.625 10.328 11
0.897 -4.699 10.433 10
0.464 -5.106 10.709 9
0.131 -5.494 10.934 10
-0.22 -6.155 11.334 10
-0.43 -6.761 11.678 11
-0.351 -7.299 11.791 9
-0.191 -8.128 11.664 10
-0.011 -8.683 11.362 10
0.263 -9.387 10.714 10
0.593 -9.904 10.005 11
0.842 -10.132 9.536 9
0.861 -10.668 9.742 10
0.785 -11.056 10.295 10
-0.172 -11.36 11.401 10
-0.861 -11.312 12.469 11
-1.321 -10.955 12.861 9
-1.283 -10.297 13.261 10
-0.517 -9.643 13.23 10
-0.023 -8.904 13.338 10
0.411 -7.843 13.57 11
0.349 -7.084 13.795 9
-0.064 -6.208 14.142 10
-0.577 -5.286 14.738 10
-1.031 -4.685 15.21 10
-1.819 -3.471 16.029 11
-2.255 -2.375 16.725 9
-3.086 -1.656 17.25 10
-4.383 -0.984 17.29 10
-5.348 -0.924 16.984 10
-5.985 -0.895 16.189 11
-6.124 -0.972 15.217 9
-5.238 -0.622 14.355 10
-3.971 -0.598 13.29 10
-3.033 -0.543 12.713 10
-1.556 -0.802 12.725 11
-0.794 -1.577 13.326 9
-0.414 -2.027 14.13 10
-0.469 -2.372 14.997 10
-1.063 -2.403 15.275 10
-2.008 -2.398 14.772 11
-3.162 -2.571 13.625 9
-3.881 -2.849 12.416 10
-4.505 -3.043 10.613 10
-4.62 -3.136 9.375 10
-4.386 -3.078 8.073 11
-4.264 -3.069 6.426 10
-4.235 -3.143 5.372 9
-4.039 -3.038 3.979 10
-3.586 -2.681 2.834 10
-3.021 -2.276 2.035 10
-2.027 -1.853 1.077 10
-0.984 -1.802 0.454 13
-0.337 -1.977 0.292 11
0.284 -2.64 0.117 6
0.478 -3.323 0.1 11
0.433 -4.671 0.064 10
1.06 -7.007 0.201 11
1.711 -8.856 0.349 8
3.181 -10.958 0.914 10
4.673 -12.2 1.503 11
5.786 -11.765 2.147 13
6.768 -10.948 2.566 6
6.931 -9.878 2.568 10
6.871 -8.805 2.568 10
6.517 -8.422 2.341 11
6.212 -8.614 2.41 9
5.827 -9.042 2.372 10
5.664 -9.473 2.336 10
5.535 -9.734 2.384 10
5.487 -9.801 2.36 11
5.26 -9.428 2.403 9
5.674 -9.014 2.346 11
6.054 -8.769 2.205 12
6.495 -9.064 3.016 12
9.188 -10.654 6.21 6
11.24 -12.284 9.504 9
14.077 -12.998 9.586 11
16.855 -13.172 8.714 10
15.55 -11.015 4.642 13
13.414 -8.293 1.79 7
10.493 -6.488 2.152 9
7.414 -4.472 3.706 11
6.816 -3.866 6.967 13
7.048 -3.825 9.006 10
7.417 -3.84 11.109 7
7.943 -4.065 12.018 9
7.51 -3.907 11.951 12
7.077 -3.749 11.884 8
5.913 -3.315 11.733 10
4.424 -2.688 11.427 11
3.505 -2.274 11.25 9
2.808 -1.814 11.092 10
2.906 -1.702 10.814 10
3.33 -1.783 10.692 10
3.816 -1.956 10.081 11
4.079 -2.173 9.452 10
3.971 -2.173 8.868 13
3.72 -1.79 8.305 6
3.406 -1.316 8.231 10
2.568 -0.588 8.231 11
1.903 0.28 8.523 14
1.381 0.766 8.793 5
-0.148 0.979 9.44 21
-0.979 0.794 10.316 10
-1.632 0.26 10.654 9
-2.286 -0.272 10.991 11
-1.359 -0.536 10.589 10
-0.608 -0.656 9.883 9
0.107 -0.524 9.526 11
0.756 -0.229 9.131 10
0.833 0.067 9.1 9
0.928 0.545 8.995 10
0.881 0.89 8.882 10
1.209 1.168 8.623 11
1.953 1.376 8.552 9
2.679 1.403 8.554 11
3.256 1.13 8.755 9
3.33 0.579 9.217 10
2.987 0.098 9.493 11
2.719 -0.21 9.761 9
2.6 -0.22 9.83 11
2.612 0.088 9.813 9
2.473 0.521 9.856 10
2.26 0.782 9.907 11
1.92 1.058 9.914 9
1.642 1.197 9.931 11
1.553 1.156 9.768 9
1.371 1.065 9.665 10
1.316 0.96 9.605 11
1.264 0.859 9.493 10
1.261 0.885 9.323 11
1.352 0.962 9.093 8
1.539 1.053 8.841 10
1.723 1.139 8.643 10
1.893 1.098 8.53 10
2.044 1.065 8.42 11
2.099 1.017 8.331 9
2.082 0.921 8.209 10
1.991 0.881 8.178 11
1.886 0.545 8.145 9
1.726 -0.007 8.058 10
1.637 -0.512 8.006 10
1.651 -1.082 7.982 10
1.771 -1.379 7.903 11
1.946 -1.458 7.876 9
2.092 -1.541 7.697 10
2.135 -1.561 7.489 10
2.013 -1.453 7.201 10
1.941 -1.165 6.804 11
1.898 -0.873 6.56 12
1.941 -0.55 6.279 8
2.078 -0.339 6.133 9
2.133 -0.507 6.172 11
2.059 -0.912 6.39 10
1.898 -1.347 6.643 9
1.606 -2.19 7.105 11
1.192 -3.569 7.649 10
0.907 -4.711 8.013 9
0.052 -6.332 8.508 11
-0.67 -7.546 8.796 10
-1.455 -7.931 9.016 9
-2.185 -8.307 9.208 11
-2.346 -8.204 9.267 10
-2.477 -8.109 9.37 9
-2.394 -8.106 9.385 10
-2.42 -7.929 9.615 10
-2.533 -7.625 9.775 10
-2.674 -7.314 9.892 10
-2.77 -6.952 9.892 10
-2.64 -6.742 9.454 10
-2.425 -6.658 9.085 10
-2.121 -6.591 8.626 10
-1.862 -6.574 8.283 10
-2.185 -6.809 8.355 10
-3.172 -7.307 8.69 10
-4.247 -7.788 9.117 10
-5.638 -8.429 9.655 10
-6.617 -8.853 10.031 10
-6.888 -8.975 10.196 11
-7.0 -8.98 10.263 9
-6.797 -8.825 10.218 10
-6.596 -8.717 10.031 10
-6.44 -8.647 9.792 10
-6.569 -9.014 9.552 11
-6.631 -9.627 9.229 9
-6.691 -10.192 9.047 10
-6.66 -10.421 8.82 10
-6.598 -10.266 8.494 10
-6.603 -9.864 8.252 11
-6.766 -9.698 7.977 10
-7.019 -9.868 7.747 9
-7.304 -10.137 7.594 11
-7.891 -11.118 7.52 9
-8.319 -11.863 7.479 11
-8.659 -12.495 7.445 10
-8.872 -13.096 7.532 10
-8.638 -12.564 7.465 9
-8.36 -11.827 7.153 10
-8.171 -11.202 6.835 11
-8.01 -10.637 6.591 9
-7.979 -10.376 6.816 10
-7.991 -10.321 7.285 11
-9.165 -10.321 8.525 9
-10.309 -10.261 9.691 11
-11.889 -10.587 10.515 9
-12.49 -11.164 10.661 10
-11.93 -11.686 10.036 10
-10.797 -11.834 8.932 10
-9.246 -11.712 7.776 11
-8.353 -11.209 6.983 9
-7.256 -10.807 6.143 10
-6.732 -10.778 5.781 11
-5.985 -10.673 5.379 10
-5.47 -10.884 5.154 10
-5.159 -10.994 4.977 9
-4.714 -11.271 4.704 12
-4.491 -11.626 4.472 8
-4.292 -11.784 4.146 10
-4.089 -11.906 3.622 15
-4.019 -11.86 3.193 5
-3.79 -11.647 2.614 10
-3.404 -11.252 2.123 14
-3.023 -10.893 1.831 6
-2.418 -10.417 1.539 11
-1.972 -10.108 1.398 9
-1.568 -10.084 1.498 11
-0.816 -10.168 1.824 9
-0.289 -10.369 2.149 12
-0.043 -10.589 2.284 9
0.023 -10.716 2.317 9
0.323 -10.56 2.262 12
1.58 -10.072 3.019 8
3.117 -9.564 3.967 10
4.74 -8.913 5.221 11
5.784 -8.437 6.339 10
6.191 -8.188 6.88 10
6.643 -7.867 7.9 9
7.01 -7.69 8.614 10
6.766 -7.623 9.402 16
6.047 -7.829 9.313 4
5.284 -8.106 8.746 11
5.257 -8.25 7.908 10
6.126 -8.36 7.402 14
7.149 -8.303 7.539 6
7.599 -8.212 7.965 10
7.311 -8.255 8.662 10
6.296 -8.13 9.054 13
5.281 -8.006 9.447 6
4.546 -8.037 9.344 11
3.459 -8.36 8.894 10
2.815 -8.774 8.341 10
2.212 -9.344 7.448 9
1.905 -9.686 6.648 10
1.951 -9.737 6.196 11
1.668 -9.775 5.995 9
1.345 -9.658 6.133 11
0.55 -9.852 5.896 9
-0.26 -9.88 4.776 10
-0.744 -9.921 3.404 14
-0.627 -9.378 1.544 6
-0.043 -8.628 0.172 10
0.732 -7.709 -0.086 11
1.223 -6.758 0.002 9
1.113 -6.392 0.579 11
0.689 -6.119 0.914 10
0.033 -6.435 0.469 10
-0.337 -6.782 -0.323 9
-0.296 -7.151 -1.388 12
0.555 -7.345 -2.255 13
1.465 -7.285 -2.571 9
2.688 -7.395 -3.134 6
3.5 -7.484 -3.423 10
3.902 -8.128 -4.127 11
4.333 -9.215 -4.486 13
4.45 -10.132 -4.599 6
4.558 -11.154 -4.11 11
4.577 -11.702 -3.165 9
4.805 -11.719 -1.968 11
5.295 -11.64 -0.452 10
5.796 -11.456 0.462 9
6.179 -11.018 1.57 11
6.325 -10.668 2.082 10
6.15 -10.295 2.48 9
6.375 -10.371 3.418 11
6.718 -10.702 4.163 9
7.922 -11.307 5.298 10
9.184 -12.033 6.229 11
11.085 -13.192 7.177 10
12.67 -13.553 9.636 10
13.393 -13.639 11.705 9
13.254 -11.453 11.197 10
10.644 -8.717 7.141 11
8.35 -6.777 1.575 9
7.438 -4.903 -1.798 11
7.388 -5.3 -2.595 10
9.684 -5.798 1.309 10
11.185 -5.875 3.39 10
11.305 -5.887 3.277 10
10.694 -5.75 4.977 10
9.169 -5.181 4.965 9
8.157 -5.085 7.405 10
7.141 -4.769 9.698 10
6.856 -4.601 10.18 10
6.315 -3.744 11.058 11
5.664 -2.537 10.699 13
5.015 -1.551 10.486 7
4.29 -0.555 10.182 10
3.821 -0.248 9.481 9
3.524 -0.248 8.949 11
2.796 -0.653 8.403 13
2.145 -1.067 7.948 7
1.46 -1.381 7.963 9
0.995 -1.685 8.418 10
1.156 -1.436 9.097 14
0.859 -1.053 9.588 6
0.596 -0.77 9.61 11
0.438 -0.289 9.425 11
0.086 0.043 9.03 8
0.605 0.359 8.669 11
0.986 0.452 8.264 9
1.261 0.347 8.066 10
1.517 0.287 8.022 12
1.343 0.241 8.262 8
1.307 0.418 8.544 11
1.098 0.517 8.987 9
0.909 0.569 9.275 10
0.581 0.383 9.471 13
0.26 0.162 9.6 7
0.112 0.021 9.569 11
0.028 -0.047 9.423 9
0.1 -0.009 9.241 11
0.272 0.354 9.062 9
0.581 0.744 8.736 10
0.825 1.063 8.525 11
1.18 1.233 8.224 9
1.568 1.036 8.008 11
1.819 0.814 7.939 9
2.197 0.586 7.915 10
2.466 0.507 7.982 11
2.602 0.354 8.063 9
2.839 0.095 8.24 14
2.949 -0.158 8.372 6
3.107 -0.308 8.669 10
3.256 -0.311 8.93 11
3.157 -0.126 9.078 10
3.21 0.076 9.208 10
3.215 0.177 9.172 10
3.375 0.404 9.124 9
3.73 0.66 9.066 11
3.933 0.897 9.028 13
4.05 1.043 8.975 7
4.012 1.063 8.935 9
3.957 0.83 8.956 11
3.852 0.325 9.062 10
3.833 -0.088 9.181 9
3.734 -0.531 9.296 11
3.605 -0.833 9.375 9
3.502 -0.845 9.253 11
3.469 -1.127 8.92 10
3.514 -1.381 8.592 9
3.691 -1.774 8.135 10
3.993 -2.087 7.659 10
4.225 -2.13 7.393 10
4.371 -2.044 7.108 11
4.386 -1.819 6.952 9
4.247 -1.618 6.907 10
4.153 -1.62 6.871 11
4.146 -1.752 6.854 9
4.189 -2.269 6.727 11
4.285 -2.858 6.627 9
4.316 -3.62 6.528 10
4.261 -4.704 6.536 11
4.156 -5.403 6.653 9
3.84 -6.11 6.876 11
3.543 -6.44 7.086 9
3.093 -6.361 7.213 11
2.616 -6.205 7.319 9
2.351 -6.042 7.319 10
1.98 -6.016 7.422 11
1.489 -6.378 7.606 9
1.024 -6.816 7.812 15
0.222 -7.407 8.116 6
-0.474 -7.862 8.317 10
-1.053 -8.097 8.602 10
-1.845 -8.415 9.064 10
-2.3 -8.58 9.428 9
-2.762 -8.58 9.856 10
-2.983 -8.499 10.098 10
-2.98 -8.149 10.177 11
-3.033 -7.627 10.304 10
-3.078 -7.271 10.366 9
-3.301 -6.912 10.661 10
-3.821 -6.813 11.063 13
-4.285 -6.888 11.417 8
-4.666 -7.094 11.712 9
-4.869 -7.302 11.774 11
-4.498 -7.498 11.717 9
-4.106 -7.539 11.674 10
-3.797 -7.448 11.69 11
-3.627 -7.335 11.762 9
-3.744 -7.158 11.832 10
-4.005 -7.194 11.815 11
-4.316 -7.225 11.645 9
-4.489 -7.278 11.42 11
-4.996 -7.589 11.164 10
-5.583 -7.936 10.951 9
-6.119 -8.288 10.891 10
-6.562 -8.595 10.766 10
-6.67 -8.643 10.673 10
-6.382 -8.616 10.824 10
-6.112 -8.532 11.192 11
-5.935 -8.494 11.626 12
-5.793 -8.719 11.834 7
-5.846 -8.925 11.827 11
-5.954 -9.461 11.255 9
-6.15 -10.043 10.378 11
-6.311 -10.362 9.727 9
-6.634 -10.582 8.987 10
-6.825 -10.271 8.559 11
-6.928 -9.914 8.434 9
-6.943 -9.512 8.312 11
-6.766 -9.323 8.286 19
-6.665 -9.502 8.238 11
-6.564 -9.682 8.19 14
-6.528 -10.05 8.039 5
-6.521 -10.304 7.881 10
-6.385 -10.326 7.74 15
-6.145 -10.311 7.493 5
-5.93 -10.153 7.347 10
-5.549 -9.998 7.149 12
-5.03 -10.0 6.868 8
-4.613 -10.038 6.694 10
-3.914 -10.168 6.303 11
-3.38 -10.295 5.966 9
-2.932 -10.46 5.566 14
-2.477 -10.718 5.087 6
-2.305 -10.886 4.824 10
-1.802 -10.922 4.668 20
-0.979 -10.606 4.75 11
0.203 -9.981 5.224 10
1.386 -9.356 5.698 9
2.363 -8.789 6.67 11
2.726 -8.671 7.398 12
2.724 -8.769 7.812 8
2.626 -9.579 6.974 9
2.403 -10.462 5.53 10
2.688 -11.568 3.299 12
3.49 -12.473 1.606 12
4.388 -12.667 1.165 6
5.312 -12.469 1.685 10
5.856 -11.875 3.184 11
5.427 -11.216 4.996 14
3.926 -10.661 7.053 5
2.398 -10.498 8.149 11
0.244 -10.065 9.157 11
-1.455 -9.897 9.313 8
-0.787 -9.287 8.853 11
0.457 -8.408 8.183 9
2.329 -7.8 7.601 10
4.551 -7.132 7.381 15
5.185 -6.756 7.477 5
5.243 -6.648 7.783 11
4.886 -6.773 7.795 12
4.18 -6.957 7.445 7
3.675 -7.204 6.722 11
3.086 -7.527 5.985 9
2.911 -7.618 5.542 11
2.537 -7.999 5.02 9
2.255 -8.365 4.927 10
1.889 -8.947 3.742 12
1.632 -9.531 1.965 13
1.575 -9.825 0.268 6
1.338 -10.211 -0.969 9
0.593 -10.603 -0.399 12
-0.26 -10.994 0.761 12
-1.69 -11.365 1.695 6
-2.94 -11.645 2.169 11
-2.88 -11.104 0.687 9
-1.436 -9.777 -1.508 12
0.581 -8.47 -3.476 12
3.758 -6.976 -5.702 6
6.301 -6.004 -6.675 11
7.508 -6.131 -6.804 9
7.594 -6.579 -6.631 11
6.521 -7.213 -6.2 13
4.762 -7.943 -5.889 6
2.873 -8.432 -5.319 11
2.104 -8.599 -5.051 9
1.429 -9.076 -4.201 12
1.742 -9.686 -3.076 12
2.138 -10.225 -2.339 7
2.719 -10.685 -1.429 10
3.208 -10.836 -1.101 10
3.603 -10.831 -0.639 10
3.998 -10.826 -0.177 9
4.627 -10.929 0.284 10
5.679 -10.673 0.79 11
6.521 -10.342 1.005 9
7.553 -9.533 1.204 11
7.821 -8.537 1.302 9
7.668 -7.9 1.357 11
6.947 -7.642 2.442 10
6.038 -7.862 3.543 9
5.691 -8.312 5.209 10
7.177 -8.255 6.847 10
9.232 -7.819 7.455 10
12.308 -6.816 7.213 11
15.164 -5.741 6.335 10
15.399 -5.051 3.794 10
13.907 -4.319 2.181 9
11.394 -4.153 1.417 10
8.7 -4.383 1.841 11
8.101 -4.599 3.287 9
9.229 -4.857 3.806 11
10.845 -4.726 3.612 9
11.892 -3.952 2.542 15
11.631 -3.315 2.14 6
10.371 -2.791 2.145 9
8.623 -2.657 2.863 10
7.285 -2.861 3.84 11
5.422 -2.827 5.602 12
4.558 -2.681 6.957 12
3.665 -2.111 8.049 6
3.112 -1.45 8.571 9
3.043 -1.259 8.176 12
2.923 -0.969 8.07 12
2.832 -1.103 8.228 6
2.655 -1.079 8.238 10
2.358 -0.95 8.645 13
2.111 -0.919 8.762 11
2.494 -0.905 9.32 11
2.964 -1.048 10.026 5
3.275 -1.197 10.132 10
3.586 -1.345 10.237 11
3.174 -1.364 9.947 9
2.779 -1.134 9.615 10
2.703 -0.773 9.617 11
2.81 -0.244 9.655 10
3.04 0.272 9.078 9
3.253 0.541 8.544 10
3.986 0.399 8.128 11
4.534 0.09 7.675 10
5.341 -0.531 7.271 10
5.755 -1.994 7.778 9
5.65 -3.047 8.169 10
