# Accelerometer Data File
# Started @Mon Apr 26 10:22:20 GMT+01:00 2021
#
#
# sensor Vendor: Bosch
# sensor Name: BMA254
# sensor Resolution: 0.009576807m/sec^2; Max Range: 39.2; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
1.802 6.155 7.386 10
1.824 6.215 7.309 9
1.848 6.229 7.173 10
1.939 6.241 7.029 11
2.011 6.258 6.912 9
2.044 6.272 6.904 10
2.061 6.294 6.909 11
2.003 6.313 6.924 9
1.965 6.327 6.912 10
1.924 6.342 6.873 10
1.9 6.349 6.823 10
1.917 6.354 6.799 10
1.915 6.366 6.809 10
1.915 6.378 6.845 10
1.924 6.392 6.907 10
1.915 6.402 6.967 11
1.927 6.409 7.0 9
1.951 6.426 6.988 11
1.965 6.44 6.95 10
1.984 6.421 6.837 10
2.018 6.39 6.66 10
2.039 6.349 6.528 10
2.171 6.279 6.478 10
2.298 6.244 6.502 10
2.351 6.2 6.727 10
2.334 6.148 6.995 10
2.207 6.124 7.182 10
2.063 6.069 7.28 10
1.977 6.028 7.235 10
1.936 5.975 7.015 20
1.896 5.923 6.794 9
1.692 5.882 6.821 10
1.45 5.851 7.015 10
1.233 5.841 7.34 10
1.113 5.779 7.771 10
1.173 5.736 8.044 10
1.338 5.497 8.238 10
1.666 4.994 8.655 10
1.896 4.544 8.966 10
2.063 3.971 9.138 11
2.164 3.586 9.222 9
2.487 3.526 8.726 11
3.191 3.375 8.19 9
3.957 3.347 7.793 10
4.73 3.213 7.331 11
5.118 3.016 7.225 9
5.133 2.892 7.223 11
4.886 2.825 7.376 14
4.632 2.863 7.594 5
4.134 3.028 8.006 11
3.521 3.32 8.446 10
3.169 3.555 8.731 9
2.82 3.883 8.93 10
2.715 4.084 8.935 11
2.853 4.283 8.623 10
3.105 4.546 8.08 9
3.354 4.716 7.623 10
3.557 4.967 7.141 10
3.624 5.114 6.885 11
3.244 5.3 7.098 20
2.863 5.487 7.311 10
2.406 5.631 7.575 9
1.867 5.834 7.738 11
1.663 5.932 7.663 10
1.412 6.088 7.524 9
1.283 6.205 7.359 10
1.165 6.354 7.275 10
0.967 6.545 7.216 10
0.816 6.679 7.22 11
0.565 6.799 7.247 10
0.383 6.828 7.292 9
0.193 6.794 7.319 11
-0.009 6.751 7.347 11
-0.112 6.722 7.354 9
-0.232 6.703 7.338 9
-0.246 6.706 7.259 11
-0.246 6.718 7.177 9
-0.244 6.689 7.077 12
-0.225 6.651 7.0 8
-0.265 6.579 7.022 11
-0.43 6.538 7.048 10
-0.598 6.538 7.094 10
-0.804 6.586 7.149 10
-0.967 6.665 7.163 10
-1.015 6.754 7.127 9
-1.07 6.825 7.067 10
-1.086 6.849 6.998 10
-1.051 6.837 6.904 10
-0.995 6.792 6.861 11
-0.933 6.763 6.842 9
-0.869 6.766 6.859 10
-0.857 6.804 6.9 11
-0.919 6.859 6.938 10
-0.991 6.924 6.957 10
-1.065 6.957 6.94 9
-1.103 6.945 6.912 10
-1.077 6.909 6.88 10
-1.022 6.813 6.833 11
-0.998 6.687 6.816 10
-1.01 6.605 6.811 9
-1.029 6.536 6.83 11
-1.098 6.517 6.864 9
-1.137 6.528 6.866 11
-1.201 6.521 6.895 9
-1.259 6.502 6.9 11
-1.312 6.471 6.991 9
-1.369 6.397 7.094 11
-1.4 6.342 7.17 9
-1.383 6.277 7.266 11
-1.34 6.224 7.297 9
-1.264 6.256 7.326 10
-1.201 6.306 7.39 11
-1.187 6.366 7.436 9
-1.142 6.418 7.407 10
-1.12 6.375 7.381 10
-1.084 6.313 7.319 10
-1.0 6.224 7.29 10
-0.948 6.143 7.335 10
-0.881 6.186 7.335 11
-0.802 6.311 7.28 9
-0.77 6.461 7.192 11
-0.732 6.67 7.072 9
-0.713 6.809 6.986 11
-0.828 6.885 6.983 10
-0.955 6.983 6.888 9
-1.089 7.024 6.823 11
-1.235 7.082 6.739 10
-1.278 7.129 6.6 9
-1.309 7.156 6.555 11
-1.323 7.165 6.536 9
-1.326 7.158 6.536 10
-1.345 7.07 6.56 10
-1.383 6.979 6.593 11
-1.438 6.904 6.6 10
-1.51 6.758 6.596 9
-1.546 6.684 6.593 10
-1.589 6.56 6.596 10
-1.654 6.421 6.615 11
-1.702 6.354 6.646 10
-1.8 6.291 6.744 9
-1.917 6.244 6.842 11
-2.013 6.21 6.924 9
-2.164 6.119 7.019 11
-2.264 6.023 7.048 10
-2.358 5.954 7.07 9
-2.477 5.868 7.079 10
-2.542 5.839 7.074 10
-2.58 5.815 7.072 10
-2.58 5.803 7.062 11
-2.521 5.865 7.022 9
-2.382 5.966 6.938 10
-2.269 6.062 6.852 10
-2.142 6.145 6.725 10
-2.049 6.172 6.641 11
-2.015 6.117 6.66 10
-2.015 6.038 6.71 10
-2.03 5.971 6.801 9
-1.996 5.92 6.924 10
-1.939 5.932 6.933 11
-1.848 5.968 6.912 9
-1.69 6.021 6.809 11
-1.58 6.057 6.675 9
-1.493 6.014 6.545 10
-1.359 5.918 6.433 11
-1.292 5.805 6.402 10
-1.323 5.707 6.44 9
-1.374 5.669 6.526 10
-1.508 5.686 6.651 10
-1.611 5.734 6.722 11
-1.616 5.767 6.725 10
-1.599 5.82 6.732 10
-1.589 5.87 6.746 10
-1.611 5.889 6.813 10
-1.687 5.904 6.926 10
-1.786 5.899 7.034 10
-1.843 5.901 7.043 10
-1.946 5.894 7.187 10
-1.994 5.892 7.285 10
-2.085 5.887 7.321 10
-2.173 5.875 7.393 10
-2.159 5.865 7.328 10
-2.068 5.865 7.223 9
-1.934 5.868 7.18 11
-1.716 5.846 7.058 10
-1.57 5.813 6.9 9
-1.501 5.77 6.782 10
-1.515 5.674 6.663 11
-1.613 5.602 6.622 9
-1.747 5.564 6.701 11
-1.917 5.647 6.926 9
-2.003 5.784 7.153 10
-2.26 5.997 7.568 10
-2.466 6.196 7.9 10
-2.454 6.093 7.903 11
-2.444 6.1 7.929 9
-2.264 6.03 7.769 10
-2.013 5.985 7.668 11
-1.924 6.121 7.843 9
-1.833 6.148 7.994 11
-1.754 6.196 8.094 9
-1.747 6.22 8.135 10
-1.642 6.27 7.924 11
-1.398 6.313 7.611 10
-1.142 6.335 7.347 10
-0.83 6.363 7.053 10
-0.636 6.363 6.919 10
-0.577 6.382 6.828 10
-0.545 6.311 6.691 10
-0.569 6.232 6.586 10
-0.634 6.177 6.49 13
-0.828 6.189 6.485 7
-0.993 6.291 6.526 10
-1.221 6.406 6.622 10
-1.407 6.497 6.708 10
-1.52 6.517 6.758 10
-1.68 6.521 6.789 10
-1.778 6.514 6.766 10
-1.91 6.476 6.756 9
-1.991 6.43 6.751 11
-2.075 6.402 6.734 9
-2.19 6.394 6.687 10
-2.272 6.418 6.624 10
-2.42 6.461 6.572 10
-2.573 6.514 6.588 11
-2.695 6.545 6.636 9
-2.87 6.548 6.715 10
-2.978 6.531 6.785 10
-3.021 6.44 6.868 10
-3.009 6.354 6.979 11
-2.944 6.296 7.058 9
-2.834 6.256 7.139 10
-2.734 6.277 7.168 11
-2.669 6.279 7.173 9
-2.564 6.279 7.161 11
-2.504 6.263 7.146 9
-2.394 6.248 7.098 11
-2.319 6.282 7.01 12
-2.286 6.318 6.938 8
-2.343 6.337 6.83 10
-2.451 6.354 6.756 9
-2.602 6.22 6.739 11
-2.794 5.995 6.823 9
-2.894 5.786 6.943 10
-3.088 5.583 7.098 11
-3.222 5.497 7.235 10
-3.402 5.501 7.34 10
-3.548 5.494 7.513 9
-3.6 5.482 7.649 10
-3.72 5.31 7.862 11
-3.754 5.137 8.006 9
-3.792 4.809 8.176 11
-3.818 4.364 8.403 9
-3.778 4.079 8.554 10
-3.715 3.667 8.724 11
-3.703 3.28 8.844 9
-3.703 3.009 8.906 10
-3.682 2.688 9.002 10
-3.682 2.494 9.078 11
-3.696 2.468 9.114 10
-3.758 2.451 9.126 9
-3.842 2.485 9.105 10
-3.945 2.501 9.102 10
-4.012 2.494 9.097 10
-4.096 2.415 9.145 11
-4.302 2.178 9.179 9
-4.489 1.958 9.193 10
-4.738 1.637 9.181 10
-4.948 1.426 9.179 10
-5.037 1.374 9.191 11
-5.216 1.347 9.157 9
-5.334 1.422 9.15 10
-5.509 1.345 9.052 10
-5.743 1.13 8.942 11
-5.887 0.888 8.877 10
-6.093 0.6 8.848 10
-6.215 0.416 8.872 9
-6.366 0.361 8.904 10
-6.572 0.304 8.947 10
-6.715 0.292 8.954 11
-6.804 0.313 8.971 9
-6.777 0.337 9.002 11
-6.696 0.363 9.021 9
-6.598 0.38 9.014 10
-6.555 0.363 8.997 11
-6.461 0.373 8.925 9
-6.229 0.301 8.473 10
-6.014 0.239 8.046 10
-5.166 0.407 7.529 10
-4.395 0.555 7.058 11
-4.309 0.905 7.477 10
-4.714 1.273 8.106 9
-5.71 1.482 8.911 14
-6.706 1.69 9.715 6
-7.192 1.896 9.876 11
-7.187 2.082 9.825 9
-7.168 2.308 9.588 12
-7.149 2.533 9.351 8
-6.947 2.688 9.227 10
-6.615 2.844 9.109 11
-6.337 2.892 9.095 9
-5.959 2.88 9.107 11
-5.741 2.813 9.16 10
-5.655 2.746 9.205 9
-5.585 2.693 9.203 11
-5.616 2.7 9.174 9
-5.566 2.691 9.114 10
-5.449 2.626 9.023 11
-5.315 2.547 8.98 9
-5.135 2.389 8.916 11
-5.023 2.255 8.863 10
-4.965 2.157 8.844 9
-4.884 2.075 8.777 11
-4.848 2.073 8.731 10
-4.848 2.032 8.693 9
-4.86 2.011 8.652 11
-4.86 1.924 8.688 9
-4.766 1.831 8.714 11
-4.434 1.776 8.777 29
-4.101 1.721 8.839 10
-3.754 1.663 8.892 10
-3.5 1.613 8.954 10
-3.313 1.491 8.887 10
-2.954 1.302 8.803 10
-2.645 1.163 8.7 11
-2.118 1.034 8.599 10
-1.728 0.976 8.585 9
-1.359 1.015 8.537 10
-0.9 0.976 8.499 11
-0.663 0.914 8.678 29
-0.426 0.852 8.858 11
-0.375 0.797 9.155 9
-0.416 0.818 9.442 10
-0.282 0.847 9.536 10
0.023 0.883 9.598 10
0.366 0.883 9.593 11
0.921 0.871 9.574 9
1.307 0.866 9.528 11
1.675 0.825 9.507 9
2.145 0.775 9.459 10
2.401 0.737 9.425 11
2.746 0.735 9.414 9
2.935 0.761 9.409 10
3.131 0.854 9.425 10
3.373 0.84 9.363 10
3.526 0.79 9.279 11
3.689 0.622 9.205 9
3.77 0.39 9.148 10
3.806 0.265 9.169 10
3.837 0.191 9.143 11
3.859 0.234 9.107 10
3.9 0.296 8.966 9
4.017 0.32 8.726 10
4.139 0.294 8.535 10
4.268 0.234 8.286 11
4.352 0.162 8.13 10
4.374 0.134 8.02 9
4.407 0.1 7.862 11
4.434 0.1 7.762 9
4.469 0.102 7.532 10
4.529 0.055 7.232 11
4.577 0.011 6.981 9
4.675 -0.143 6.663 10
4.764 -0.301 6.473 11
4.805 -0.569 6.428 9
4.865 -0.866 6.39 11
4.874 -1.051 6.418 9
4.91 -1.209 6.445 11
4.955 -1.211 6.449 9
4.967 -1.18 6.452 10
4.896 -1.173 6.461 11
4.797 -1.192 6.473 10
4.594 -1.223 6.505 9
4.333 -1.256 6.572 11
4.156 -1.266 6.631 10
3.84 -1.319 6.71 10
3.629 -1.359 6.77 9
3.581 -1.376 6.785 10
3.466 -1.431 6.789 12
3.49 -1.443 6.775 8
3.438 -1.498 6.825 11
3.294 -1.58 6.88 9
3.143 -1.675 7.012 11
2.908 -1.826 7.211 9
2.75 -1.934 7.345 10
2.533 -2.063 7.534 11
2.343 -2.145 7.702 9
2.238 -2.171 7.802 11
2.118 -2.197 7.946 9
2.059 -2.202 8.034 11
2.02 -2.202 8.109 9
1.824 -2.212 8.259 40
1.575 -2.224 8.425 11
1.268 -2.219 8.652 9
0.986 -2.214 8.848 11
0.778 -2.166 9.033 9
0.572 -2.07 9.153 10
0.423 -1.991 9.21 11
0.22 -1.881 9.246 9
0.1 -1.805 9.217 11
-0.035 -1.786 9.193 10
-0.22 -1.769 9.167 10
-0.349 -1.783 9.162 10
-0.514 -1.754 9.153 10
-0.598 -1.714 9.145 10
-0.684 -1.608 9.145 10
-0.847 -1.467 9.131 11
-0.974 -1.369 9.121 9
-1.173 -1.292 9.114 10
-1.347 -1.3 9.085 10
-1.446 -1.343 9.071 10
-1.647 -1.395 9.105 10
-1.776 -1.426 9.136 10
-1.958 -1.465 9.222 10
-2.157 -1.522 9.39 10
-2.252 -1.57 9.509 10
-2.375 -1.64 9.655 10
-2.418 -1.68 9.763 23
-2.475 -1.759 9.708 7
-2.533 -1.838 9.653 11
-2.566 -1.836 9.49 11
-2.631 -1.769 9.332 8
-2.664 -1.644 9.255 12
-2.719 -1.479 9.2 10
-2.772 -1.374 9.227 8
-2.839 -1.326 9.275 12
-2.987 -1.276 9.318 8
-3.114 -1.266 9.339 11
-3.371 -1.177 9.358 11
-3.581 -1.096 9.351 8
-3.857 -0.957 9.339 12
-4.213 -0.766 9.339 8
-4.441 -0.653 9.342 11
-4.692 -0.471 9.32 11
-4.843 -0.241 9.255 8
-4.912 -0.064 9.179 12
-5.056 0.208 9.114 9
-5.176 0.411 9.074 10
-5.415 0.533 9.124 12
-5.793 0.588 9.191 7
-6.098 0.548 9.246 12
-6.411 0.497 9.332 9
-6.531 0.56 9.428 10
-6.512 0.689 9.507 11
-6.536 0.806 9.548 8
-6.55 0.933 9.557 12
-6.579 0.849 9.526 9
-6.574 0.792 9.442 10
-6.526 0.746 9.397 9
-6.449 0.725 9.26 10
-6.387 0.775 9.117 11
-6.258 0.713 8.966 11
-6.05 0.603 8.839 9
-5.87 0.469 8.803 11
-5.664 0.318 8.894 8
-5.559 0.253 9.045 10
-5.533 0.311 9.272 12
-5.449 0.407 9.461 9
-5.391 0.519 9.524 11
-5.245 0.754 9.512 8
-4.932 0.931 9.368 12
-4.675 1.07 9.263 9
-4.199 1.182 9.145 9
-3.811 1.173 9.102 12
-3.406 1.154 9.059 8
-2.987 1.206 8.978 11
-2.789 1.285 8.908 11
-2.513 1.412 8.92 8
-2.422 1.532 8.963 12
-2.365 1.568 9.136 10
-2.365 1.525 9.325 9
-2.442 1.434 9.433 11
-2.339 1.247 9.679 8
-1.989 0.976 9.959 12
-1.582 0.785 10.223 13
-1.098 0.497 10.608 5
-0.794 0.306 10.855 10
-0.732 0.229 10.979 10
-0.78 0.167 10.946 11
-0.905 0.201 10.79 11
-1.089 0.131 10.412 9
-1.259 0.043 10.031 10
-1.367 -0.043 9.835 9
-1.647 0.04 9.725 10
-1.867 0.227 9.837 12
-2.181 0.521 9.981 9
-2.559 0.725 10.103 10
-2.765 0.758 10.139 9
-3.04 0.706 10.177 12
-3.222 0.545 10.184 10
-3.308 0.39 10.177 8
-3.375 0.189 10.184 12
-3.373 0.074 10.189 9
-3.347 -0.052 10.168 11
-3.303 -0.11 10.156 10
-3.258 -0.158 10.096 8
-3.131 -0.158 10.046 11
-3.028 -0.146 10.022 10
-2.762 -0.002 9.938 13
-2.518 0.177 9.888 7
-2.193 0.462 9.787 9
-1.783 0.866 9.703 12
-1.537 1.139 9.679 8
-1.189 1.491 9.689 10
-0.797 1.697 9.732 10
-0.488 1.783 9.758 10
0.004 1.857 9.73 11
0.397 1.853 9.667 10
0.622 1.841 9.636 10
0.828 1.865 9.696 9
0.849 1.9 9.811 10
0.873 1.97 10.014 10
0.857 2.039 10.194 10
0.802 2.011 10.342 10
0.658 1.802 10.469 10
0.512 1.561 10.508 10
0.33 1.173 10.457 10
0.253 0.845 10.285 10
0.265 0.696 10.134 10
0.366 0.622 9.883 10
0.502 0.694 9.72 10
0.663 0.754 9.55 10
0.818 0.691 9.394 10
0.885 0.555 9.339 10
1.005 0.373 9.337 10
1.053 0.205 9.404 10
1.144 0.119 9.452 10
1.264 -0.05 9.466 10
1.331 -0.174 9.428 10
1.431 -0.383 9.373 10
1.553 -0.567 9.337 10
1.647 -0.667 9.334 10
1.778 -0.749 9.38 10
1.877 -0.746 9.442 10
1.96 -0.703 9.497 10
2.08 -0.718 9.526 10
2.161 -0.751 9.507 10
2.279 -0.79 9.464 10
2.351 -0.852 9.414 10
2.308 -0.72 9.481 10
2.377 -0.703 9.514 10
2.41 -0.682 9.572 10
2.638 -0.588 9.555 10
3.083 -0.45 9.356 10
3.416 -0.196 9.191 10
3.79 0.059 8.954 10
3.969 0.244 8.791 10
4.046 0.26 8.652 10
4.175 0.256 8.441 10
4.264 0.248 8.303 10
4.407 0.258 8.08 10
4.515 0.253 7.924 10
4.618 0.28 7.821 10
4.702 0.308 7.706 10
4.73 0.32 7.675 10
4.795 0.351 7.627 10
4.812 0.373 7.599 10
4.848 0.428 7.594 10
4.929 0.524 7.603 10
4.975 0.6 7.63 10
5.046 0.749 7.632 10
5.123 0.89 7.62 10
5.154 0.991 7.594 10
5.169 1.082 7.541 10
5.157 1.101 7.513 10
5.109 1.077 7.498 10
5.063 1.089 7.532 10
5.035 1.11 7.592 10
4.989 1.199 7.663 12
4.927 1.321 7.704 10
4.862 1.407 7.697 10
4.702 1.486 7.723 9
4.558 1.498 7.738 10
4.414 1.496 7.86 11
4.204 1.522 8.104 10
4.089 1.556 8.315 8
3.921 1.63 8.647 11
3.773 1.754 8.959 15
3.691 1.85 9.148 7
3.653 2.015 9.32 7
3.667 2.14 9.37 11
3.756 2.281 9.27 9
3.845 2.422 9.169 10
3.892 2.549 8.975 12
3.897 2.636 8.707 8
3.857 2.65 8.523 10
3.782 2.612 8.37 10
3.682 2.473 8.382 10
3.624 2.375 8.468 9
3.588 2.276 8.616 10
3.586 2.231 8.734 11
3.593 2.281 8.793 12
3.56 2.351 8.825 8
3.505 2.42 8.793 10
3.418 2.446 8.736 10
3.347 2.422 8.681 9
3.306 2.351 8.635 11
3.234 2.243 8.609 9
3.193 2.178 8.609 11
3.117 2.061 8.633 9
3.023 1.924 8.698 10
2.961 1.824 8.743 11
2.853 1.685 8.822 10
2.782 1.599 8.877 9
2.722 1.546 8.954 10
2.65 1.503 9.129 10
2.624 1.498 9.27 11
2.576 1.441 9.457 10
2.542 1.398 9.6 9
2.497 1.235 9.615 10
2.446 0.909 9.622 10
2.418 0.636 9.583 11
2.432 0.557 9.543 9
2.449 0.632 9.516 11
2.408 0.787 9.516 19
2.367 0.943 9.516 10
2.243 0.816 9.579 10
2.176 0.392 9.655 11
2.171 0.05 9.713 9
2.252 -0.481 9.799 10
2.375 -0.924 9.825 10
2.461 -0.797 9.861 11
2.559 -0.629 9.84 9
2.571 -0.272 9.789 10
2.679 0.033 9.662 10
2.832 -0.047 9.447 11
2.973 -0.169 9.289 10
3.09 -0.383 9.062 9
3.112 -0.545 8.911 10
3.11 -0.572 8.76 11
3.086 -0.495 8.568 10
3.086 -0.328 8.446 9
3.143 -0.129 8.324 11
3.179 0.004 8.283 9
3.172 -0.081 8.396 10
2.999 -0.256 8.621 11
2.77 -0.462 8.846 9
2.442 -0.672 9.136 13
2.147 -0.768 9.332 8
2.018 -0.775 9.416 10
1.924 -0.766 9.44 10
1.929 -0.751 9.399 10
1.948 -0.732 9.284 10
1.999 -0.768 9.15 10
2.013 -0.821 9.076 10
2.118 -0.905 8.999 10
2.24 -0.991 8.978 10
2.444 -0.984 8.939 10
2.676 -0.976 8.839 10
2.817 -0.938 8.741 10
3.033 -0.916 8.662 16
3.246 -0.969 8.671 4
3.43 -1.022 8.743 11
3.734 -1.089 8.86 10
3.964 -1.139 8.959 9
4.187 -1.103 9.042 12
4.532 -1.039 9.081 8
4.757 -0.96 9.074 10
5.106 -0.928 9.016 10
5.377 -1.015 8.829 12
5.525 -1.13 8.688 8
5.59 -1.218 8.477 10
5.53 -1.259 8.317 10
5.377 -1.151 8.336 10
5.224 -1.043 8.355 9
5.147 -0.909 8.549 11
5.142 -0.754 8.76 10
5.207 -0.679 8.882 10
5.348 -0.567 8.927 9
5.564 -0.373 8.772 10
5.707 -0.201 8.599 12
5.908 0.198 8.346 8
6.033 0.56 8.169 11
6.124 1.039 8.025 9
6.289 1.709 7.771 10
6.397 2.152 7.599 11
6.514 2.547 7.295 9
6.598 2.691 7.053 10
6.598 2.322 6.852 10
6.457 1.513 6.722 11
6.306 0.751 6.725 9
6.019 -0.397 6.833 10
5.676 -1.477 7.06 11
5.475 -2.116 7.216 9
5.226 -2.858 7.374 10
5.114 -3.213 7.426 11
4.994 -3.402 7.453 9
4.809 -3.56 7.57 10
4.673 -3.615 7.685 10
4.481 -3.517 7.903 10
4.362 -3.332 8.097 11
4.374 -2.952 8.149 9
4.414 -2.475 8.07 11
4.51 -2.152 7.888 9
4.532 -1.915 7.632 11
4.422 -2.023 7.422 10
4.283 -2.226 7.343 10
4.094 -2.511 7.271 10
3.979 -2.71 7.273 10
3.883 -2.834 7.211 10
3.739 -2.949 7.137 10
3.646 -2.983 7.055 10
3.493 -2.983 6.933 10
3.385 -2.94 6.88 10
3.241 -2.892 6.801 10
2.985 -2.844 6.758 11
2.789 -2.829 6.756 9
2.48 -2.825 6.773 10
2.138 -2.825 6.849 10
1.908 -2.825 6.89 10
1.563 -2.887 6.995 10
1.331 -2.94 7.082 10
1.084 -3.076 7.22 10
0.727 -3.253 7.381 10
0.486 -3.368 7.477 10
0.179 -3.466 7.553 10
0.004 -3.49 7.556 10
-0.119 -3.466 7.57 10
-0.33 -3.433 7.659 10
-0.476 -3.416 7.766 10
-0.718 -3.404 7.948 10
-1.022 -3.411 8.164 10
-1.24 -3.428 8.305 10
-1.58 -3.45 8.525 10
-1.872 -3.457 8.702 15
